University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Private_Binary_scaled,Accept_Rate_scaled
Texas Southern University,No,4345,3245,2604,15,85,5584,3101,7860,3360,600,1700,65.0,75,18.2,21,3605,10,0.8972893592300162,0.9903328297609595,1.6562791207523213,-0.6764365901148857,1.0043979083725758,1.562367128081151,-0.5694510284970786,0.45042013800044384,0.7174851420103069,-0.5910270561252143,-0.4933866401232928,1.0411659462790184,3.091042453358316,-2.817897832462573,0.7468354430379747,Medium,1,0,0.8972893592300182,0.9903328297609589,1.6562791207523213,-0.676436590114886,1.004397908372576,1.562367128081151,-0.5694510284970792,0.45042013800044267,0.7174851420103069,-0.5910270561252141,-0.493386640123293,1.0411659462790184,0.13622037961038522,-2.8178978324625925,-0.1956652640334113,-1.634926843008739,0.0020741936081429837
Texas Wesleyan University,Yes,592,501,279,19,44,1204,392,6400,3484,600,1800,80.0,83,14.5,10,7936,43,-0.9748701336375135,-0.8995298952137277,-0.5281915859816538,-0.34141246499405037,-0.4659283248579979,0.09243187901841544,-1.0315232074168363,0.45042013800044384,0.8390302691130443,0.4038409378509051,0.09420007990293724,0.15967384455881328,2.3978952727983707,-0.15820181988110896,0.8462837837837838,Low,0,1,-0.9748701336375115,-0.8995298952137283,-0.5281915859816539,-0.3414124649940507,-0.4659283248579977,0.09243187901841546,-1.031523207416837,0.45042013800044267,0.8390302691130443,0.40384093785090547,0.09420007990293706,0.1596738445588132,-0.9946463443443484,-0.1582018198811287,-1.3358199980626877,0.6116481628986593,0.6786401059382492
The Citadel,No,1500,1242,611,12,36,2024,292,7070,2439,400,779,95.0,94,17.1,17,7744,84,-0.06782223260484484,0.04936807762776484,0.3245514743695932,-0.9745442422277558,0.08759983623530665,-0.09341019514157874,-0.8117279319878138,-1.0363568533512697,-0.8904253487744084,1.5953726226723983,1.0649819136177534,0.7871022429840047,2.8903717578961645,-0.22485075254405368,0.828,Medium,1,0,-0.06782223260484285,0.04936807762776433,0.3245514743695931,-0.9745442422277562,0.08759983623530689,-0.09341019514157872,-0.8117279319878143,-1.0363568533512708,-0.8904253487744084,1.5953726226723988,1.0649819136177532,0.7871022429840046,-0.19117302014012508,-0.2248507525440734,-0.1956652640334113,-1.634926843008739,0.554252059202101
Thiel College,Yes,1154,951,253,15,31,791,140,11172,4958,700,1350,68.0,76,11.6,16,9186,60,-0.317478973876699,-0.22349840549068042,-0.6419497490145817,-0.6764365901148857,-0.9616311864511243,-0.5342655397733098,0.30127764312010147,1.0361608718856268,0.23258581241045745,-0.4078622247453497,-0.4251505432433925,-0.5948929901952044,2.833213344056216,0.22201746988966536,0.8240901213171578,Medium,1,1,-0.317478973876697,-0.22349840549068092,-0.6419497490145818,-0.676436590114886,-0.9616311864511241,-0.5342655397733098,0.30127764312010086,1.0361608718856257,0.23258581241045742,-0.40786222474534944,-0.4251505432433927,-0.5948929901952045,-0.28442673308665156,0.22201746988964563,-0.1956652640334113,0.6116481628986593,0.5276524134129514
Tiffin University,Yes,845,734,254,5,21,662,351,7600,3800,600,1200,59.0,74,19.0,40,5096,39,-0.6204490881931115,-0.493092234960126,-0.6373293877756645,-1.992096305019201,-1.1857388103791966,0.02208168315468361,-0.6473503563228254,0.45042013800044384,-0.01192172639995694,-0.9335433168574541,-0.5601689410611729,1.2221802848937353,3.713572066704308,-1.511014795792449,0.8686390532544379,Medium,1,1,-0.6204490881931095,-0.4930922349601265,-0.6373293877756646,-1.9920963050192015,-1.1857388103791964,0.02208168315468363,-0.647350356322826,0.45042013800044267,-0.011921726399956959,-0.9335433168574538,-0.5601689410611731,1.2221802848937353,1.1518748382214379,-1.5110147957924687,-0.1956652640334113,0.6116481628986593,0.8307272415442384
Transylvania University,Yes,759,729,244,57,81,867,51,10900,4450,500,1000,81.0,91,12.1,41,10219,70,-0.7263941616577514,-0.5002726357331105,-0.6845046154389464,1.5129520910855323,-0.8494878041536711,-1.0897523569522458,0.2367423431605342,-0.22765194755775608,-0.38613481378454106,0.4771746426778103,0.7807976391131122,-0.4599386349092556,3.7376696182833684,0.4807231647378953,0.9604743083003953,Medium,1,1,-0.7263941616577494,-0.5002726357331111,-0.6845046154389465,1.5129520910855319,-0.8494878041536709,-1.0897523569522458,0.2367423431605336,-0.22765194755775722,-0.38613481378454106,0.4771746426778107,0.780797639113112,-0.4599386349092557,1.1911898927637183,0.4807231647378755,-0.1956652640334113,0.6116481628986593,1.4554998888129107
Trenton State College,No,5042,2312,944,55,94,5167,902,5391,5411,700,1000,81.0,87,14.4,6,8504,81,1.0264385301312557,0.6653066106386077,0.7555641979678026,1.4440657096093694,0.9411967695897584,0.6487017128421647,-1.393017129291097,1.0361608718856268,-0.38613481378454106,0.4771746426778103,0.4247571133860204,0.13469926056113637,1.9459101490553132,0.025232948104586435,0.45854819516065054,Low,0,0,1.0264385301312577,0.6653066106386072,0.7555641979678025,1.444065709609369,0.9411967695897586,0.6487017128421647,-1.3930171292910976,1.0361608718856257,-0.38613481378454106,0.4771746426778107,0.42475711338602024,0.1346992605611363,-1.732058181972651,0.02523294810456669,-1.3358199980626877,-1.634926843008739,-1.9591985979791493
Tri-State University,Yes,1262,1102,276,14,40,978,98,9456,4350,468,1323,53.0,53,12.8,24,7603,65,-0.2317693863749583,-0.0722491336311026,-0.540680315649609,-0.7704402004140426,-0.7055798153672375,-0.7368554103901768,-0.12484300594637934,-0.46975842969604986,0.19049174587258186,-1.2442020010279624,-1.6485394618909874,-0.2746123833399246,3.2188758248682006,-0.275438878150585,0.873217115689382,Medium,1,1,-0.23176938637495634,-0.07224913363110311,-0.5406803156496091,-0.7704402004140429,-0.7055798153672372,-0.7368554103901768,-0.12484300594637994,-0.469758429696051,0.19049174587258183,-1.2442020010279624,-1.6485394618909877,-0.2746123833399247,0.3447799901893238,-0.27543887815060475,-0.1956652640334113,0.6116481628986593,0.8618726680518461
Trinity College CT,Yes,3058,1798,478,46,84,1737,244,18810,5690,500,680,91.0,96,10.4,48,18034,91,0.5867620480365925,0.4192607999086968,0.06839356651364399,1.1087783597430914,-0.0689193118017171,-0.20409641526615374,1.8018848707501698,-0.22765194755775608,-1.160897359542864,1.2584840840542526,1.262771963454847,-0.9284297440073743,3.8918202981106265,1.6344036331159373,0.5879659908436887,Very High,3,1,0.5867620480365945,0.4192607999086963,0.06839356651364388,1.108778359743091,-0.06891931180171687,-0.2040964152661537,1.8018848707501691,-0.22765194755775722,-1.160897359542864,1.258484084054253,1.2627719634548469,-0.9284297440073744,1.4426860817128278,1.6344036331159175,2.084644204025141,0.6116481628986593,-1.0787448030601434
Trinity College DC,Yes,247,189,100,19,49,309,639,11412,6430,500,900,89.0,93,8.3,37,11806,96,-1.8854957665881233,-1.9870660108224178,-1.8103038070997737,-0.34141246499405037,-2.249107594647259,0.41301415974113354,0.357370935766705,-0.22765194755775608,-0.6000443152901559,1.0952544342623864,0.9685980032703505,-1.5509804188980232,3.6375861597263857,0.8082548533877885,0.7651821862348178,Medium,1,1,-1.8854957665881213,-1.9870660108224183,-1.8103038070997737,-0.3414124649940507,-2.2491075946472585,0.41301415974113354,0.35737093576670437,-0.22765194755775722,-0.6000443152901559,1.0952544342623869,0.9685980032703503,-1.5509804188980232,1.027904149021728,0.8082548533877687,-0.1956652640334113,0.6116481628986593,0.12689056516516617
Trinity College VT,Yes,222,185,91,16,41,484,541,11010,5208,550,500,58.0,78,10.4,26,9586,78,-2.000682496110214,-2.011762053945148,-1.9385452465493256,-0.5869798775002458,-1.6016340273526204,0.30203855405656155,0.2629668599846804,0.12484762634394744,-1.762612679540301,-0.98753569322173,-0.28426944576076923,-0.9284297440073743,3.295836866004329,0.3272792157191134,0.8333333333333334,Medium,1,1,-2.0006824961102123,-2.0117620539451484,-1.9385452465493256,-0.5869798775002462,-1.6016340273526202,0.30203855405656155,0.2629668599846798,0.12484762634394629,-1.762612679540301,-0.9875356932217297,-0.2842694457607694,-0.9284297440073744,0.4703416066867776,0.32727921571909363,-0.1956652640334113,0.6116481628986593,0.5905357367915569
Trinity University,Yes,2425,1818,601,62,93,2110,95,12240,5150,500,490,94.0,96,9.6,20,14703,93,0.3773370221095127,0.4301759130491688,0.30763147708643146,1.67763510664341,0.12930005720771887,-0.7541773509877745,0.5451592904194499,-0.22765194755775608,-1.8016593171582589,1.509847796090948,1.262771963454847,-1.1592059032102422,3.044522437723423,1.2597184019828882,0.7496907216494846,High,2,1,0.3773370221095147,0.4301759130491683,0.30763147708643135,1.6776351066434096,0.12930005720771912,-0.7541773509877745,0.5451592904194493,-0.22765194755775722,-1.8016593171582589,1.5098477960909484,1.2627719634548469,-1.1592059032102422,0.06032316880898486,1.2597184019828684,0.944489469995865,0.6116481628986593,0.021499195214660514
Tulane University,Yes,7033,5125,1223,47,75,4941,1534,19040,5950,350,800,98.0,98,9.1,21,16920,74,1.310330222382282,1.4166087666173433,0.9988423929612488,1.1483208409363028,0.9042902025383917,1.0279216309875685,1.8402091061513395,-1.5093935893565988,-0.8371648052856208,1.857152611135047,1.4673308297783425,-1.3072716235784354,3.091042453358316,1.5218146328801918,0.7287075216834921,Very High,3,1,1.310330222382284,1.4166087666173428,0.9988423929612487,1.1483208409363024,0.9042902025383919,1.0279216309875685,1.8402091061513388,-1.5093935893566,-0.8371648052856208,1.8571526111350474,1.4673308297783423,-1.3072716235784354,0.13622037961038522,1.521814632880172,2.084644204025141,0.6116481628986593,-0.1212534914780538
Tusculum College,Yes,626,372,145,12,34,983,40,7700,3400,450,800,70.0,70,21.9,28,4933,52,-0.918638720571121,-1.2239044817568323,-1.3226535642770965,-0.9745442422277558,-0.6995709808617095,-1.2152909829367173,-0.6171854531392292,-0.6123645719001103,-0.8371648052856208,-0.28135254105451407,-0.813000231361287,1.8547253423035472,3.367295829986474,-1.6236291368979998,0.5942492012779552,Medium,1,1,-0.918638720571119,-1.2239044817568328,-1.3226535642770965,-0.9745442422277562,-0.6995709808617093,-1.2152909829367173,-0.6171854531392298,-0.6123645719001114,-0.8371648052856208,-0.2813525410545138,-0.8130002313612872,1.8547253423035472,0.5869266073361439,-1.6236291368980196,-0.1956652640334113,0.6116481628986593,-1.0359989315057134
Tuskegee University,Yes,2267,1827,611,20,59,2825,144,6735,3395,600,1425,70.0,74,12.2,7,10872,65,0.3158349630234303,0.435045897970163,0.3245514743695932,-0.26598910998596476,0.4113810151307431,-0.5179570003072221,-0.9198338610753957,0.45042013800044384,0.34555651734110127,-0.28135254105451407,-0.5601689410611729,-0.43321149887569577,2.0794415416798357,0.6243934795640361,0.8059108954565505,Low,0,1,0.3158349630234323,0.4350458979701625,0.3245514743695931,-0.2659891099859651,0.4113810151307433,-0.5179570003072221,-0.9198338610753962,0.45042013800044267,0.34555651734110127,-0.2813525410545138,-0.5601689410611731,-0.4332114988756959,-1.5142022737939296,0.6243934795640164,-1.3358199980626877,0.6116481628986593,0.40397569404692085
Union College KY,Yes,484,384,177,9,45,634,78,7800,2950,500,600,60.0,88,14.1,9,6864,64,-1.1795989186549152,-1.188993208361186,-1.072122101553977,-1.3344795254330402,-1.2414600678067105,-0.8627930904769537,-0.5872761630742473,-0.22765194755775608,-1.4075190656635672,-0.8786660394374439,0.5113500411161866,0.05936520810249958,2.302585092994046,-0.5662969255060581,0.7933884297520661,Medium,1,1,-1.1795989186549132,-1.1889932083611865,-1.072122101553977,-1.3344795254330406,-1.2414600678067103,-0.8627930904769537,-0.5872761630742479,-0.22765194755775722,-1.4075190656635672,-0.8786660394374437,0.5113500411161864,0.05936520810249949,-1.150144503779669,-0.5662969255060779,-0.1956652640334113,0.6116481628986593,0.318782986250698
Union College NY,Yes,3495,1712,528,49,84,1915,123,18732,6204,450,1024,94.0,96,11.5,49,15411,88,0.7057795454888026,0.3707985492959994,0.17336236882446393,1.2255675858118968,0.03153698450862985,-0.6086274102228579,1.7888182639921815,-0.6123645719001103,-0.3377484649959637,1.509847796090948,1.262771963454847,-0.6221549224859483,3.912023005428146,1.3497074897676735,0.4898426323319027,Very High,3,1,0.7057795454888046,0.3707985492959989,0.17336236882446382,1.2255675858118964,0.031536984508630087,-0.6086274102228579,1.7888182639921808,-0.6123645719001114,-0.3377484649959637,1.5098477960909484,1.2627719634548469,-0.6221549224859484,1.4756467141440575,1.3497074897676538,2.084644204025141,0.6116481628986593,-1.7462966101044277
Univ. of Wisconsin at OshKosh,No,4800,2900,1515,14,48,7764,1472,6874,2394,518,1890,73.0,78,19.2,14,5901,56,0.9838953569254802,0.883406344574978,1.192864636211609,-0.7704402004140426,1.2612263397881405,0.9977375629705564,-0.8745596757064432,-0.09734855087429603,0.9431972920581371,-0.08499874626512405,-0.28426944576076923,1.2669649230856095,2.70805020110221,-1.02681396303968,0.6041666666666666,Low,0,0,0.9838953569254822,0.8834063445749775,1.192864636211609,-0.7704402004140429,1.2612263397881407,0.9977375629705564,-0.8745596757064438,-0.09734855087429718,0.9431972920581371,-0.08499874626512374,-0.2842694457607694,1.2669649230856095,-0.48862987695276705,-1.0268139630396997,-1.3358199980626877,-1.634926843008739,-0.9685285346303533
University of Alabama at Birmingham,No,1797,1260,938,24,35,6960,4698,4440,5175,750,2200,96.0,96,6.7,16,16352,33,0.10141864251642016,0.06393222831586466,0.7494513667848446,0.010298439642217803,1.1780722384993334,1.8957657114608648,-1.7769758220822967,1.3020758268351074,1.2699349117627599,1.681765281041989,1.262771963454847,-2.067972390477935,2.833213344056216,1.4599081661261608,0.7011686143572621,Low,0,0,0.10141864251642214,0.06393222831586415,0.7494513667848445,0.010298439642217456,1.1780722384993336,1.8957657114608648,-1.7769758220822973,1.3020758268351063,1.2699349117627599,1.6817652810419894,1.2627719634548469,-2.067972390477935,-0.28442673308665156,1.459908166126141,-1.3358199980626877,-1.634926843008739,-0.3086058979638323
University of Arkansas at Fayetteville,No,3235,3108,2133,25,65,9978,1530,5028,3300,500,2000,73.0,89,14.8,10,6820,39,0.6370396452685894,0.949397508337512,1.4900148485522633,0.07395404181416507,1.4447599527917834,1.0260077394635054,-1.533893420399175,-0.22765194755775608,1.0644574011456145,-0.08499874626512405,0.5995469869916907,0.23419641162133037,2.3978952727983707,-0.5851319220722291,0.960741885625966,Low,0,0,0.6370396452685914,0.9493975083375115,1.4900148485522633,0.07395404181416472,1.4447599527917836,1.0260077394635054,-1.5338934203991756,-0.22765194755775722,1.0644574011456145,-0.08499874626512374,0.5995469869916905,0.23419641162133029,-0.9946463443443484,-0.5851319220722488,-1.3358199980626877,-1.634926843008739,1.4573202680775212
University of California at Berkeley,No,19873,8252,3215,95,100,19532,2061,11648,6246,636,1933,93.0,97,15.8,10,13919,78,2.1534512529632623,1.8467764377626226,1.8265101114152003,2.570594713490057,1.8896005543904428,1.2476229093675248,0.4117805409378513,0.6704763380920852,0.9913567343332055,1.425191176895042,1.3641998780964426,0.47844323472206723,2.3978952727983707,1.151944794330106,0.4152367533839883,Medium,1,0,2.153451252963264,1.8467764377626221,1.8265101114152003,2.5705947134900566,1.889600554390443,1.2476229093675248,0.4117805409378507,0.6704763380920841,0.9913567343332055,1.4251911768950425,1.3641998780964424,0.4784432347220671,-0.9946463443443484,1.1519447943300862,-0.1956652640334113,-1.634926843008739,-2.2538545459839394
University of California at Irvine,No,15698,10775,2478,85,100,12677,864,12024,5302,790,1818,96.0,96,16.1,11,15934,66,1.9675882447345971,2.081574517239402,1.6154206299370726,2.3283348881088872,1.610810783648357,0.618830580380483,0.49699419493416475,1.503892458656909,0.860243027207858,1.681765281041989,1.262771963454847,0.5505279032483674,2.4849066497880004,1.4121939802105292,0.6863931711045993,High,2,0,1.9675882447345991,2.0815745172394013,1.6154206299370726,2.328334888108887,1.6108107836483572,0.618830580380483,0.49699419493416414,1.5038924586569078,0.860243027207858,1.6817652810419894,1.2627719634548469,0.5505279032483673,-0.852687646967027,1.4121939802105095,0.944489469995865,-1.634926843008739,-0.4091260390677529
University of Central Florida,No,6986,2959,1918,25,60,12330,7152,6618,4234,700,1600,80.0,98,22.2,9,6742,46,1.3046781800103353,0.9026266350386928,1.3993884821368507,0.07395404181416507,1.5920004367448723,2.2473293680865924,-0.9584193111826057,1.0361608718856268,0.5891423883522511,0.4038409378509051,1.4673308297783425,1.9182321033036422,2.302585092994046,-0.6189853914023036,0.42356140853134844,Low,0,0,1.3046781800103373,0.9026266350386922,1.3993884821368507,0.07395404181416472,1.5920004367448726,2.2473293680865924,-0.9584193111826063,1.0361608718856257,0.5891423883522511,0.40384093785090547,1.4673308297783423,1.9182321033036422,-1.150144503779669,-0.6189853914023233,-1.3358199980626877,-1.634926843008739,-2.1972203390945237
University of Charleston,Yes,682,535,204,22,43,771,611,9500,3540,400,750,26.0,58,2.5,10,7683,57,-0.8328075787810026,-0.8288840330914488,-0.8983531038381108,-0.12317328725215088,-0.9933372732034196,0.38296586873333993,-0.11330906092434309,-1.0363568533512697,-0.9662002117205121,-2.2436857672515496,-1.4409266574811186,-3.743386986206631,2.3978952727983707,-0.24656089670728415,0.7844574780058651,Medium,1,1,-0.8328075787810006,-0.8288840330914493,-0.898353103838111,-0.12317328725215122,-0.9933372732034194,0.38296586873333993,-0.11330906092434369,-1.0363568533512708,-0.9662002117205121,-2.2436857672515496,-1.4409266574811188,-3.743386986206631,-0.9946463443443484,-0.24656089670730388,-0.1956652640334113,0.6116481628986593,0.2580240286770462
University of Chicago,Yes,6348,2999,922,68,94,3340,39,18930,6380,500,1254,,99,5.3,36,36854,90,1.2236502453713531,0.915425700058203,0.7329276015875408,1.862706333030635,0.5653589206262215,-1.228200287144197,1.8219181951277277,-0.22765194755775608,0.07919867900018393,,1.57217559769898,-2.561704876020207,3.6109179126442243,2.6635026389585974,0.47243226212980466,Very High,3,1,1.2236502453713551,0.9154257000582025,0.7329276015875407,1.8627063330306346,0.5653589206262217,-1.228200287144197,1.821918195127727,-0.22765194755775722,0.07919867900018392,,1.5721755976989797,-2.561704876020207,0.9843950155256408,2.663502638958578,2.084644204025141,0.6116481628986593,-1.8647426586905502
University of Cincinnati,No,6855,5553,2408,26,57,11036,2011,8907,4697,556,1851,89.0,95,10.8,6,13889,54,1.2887067138061346,1.4900407341683095,1.59167270978375,0.13574516478977774,1.5157143078100803,1.2291053801165375,-0.271807247638987,0.16524835042502106,0.8986337780442475,1.0952544342623864,1.1630362638027993,-0.8156548873592454,1.9459101490553132,1.1476355505415305,0.8100656455142232,Medium,1,0,1.2887067138061366,1.490040734168309,1.59167270978375,0.1357451647897774,1.5157143078100805,1.2291053801165375,-0.2718072476389876,0.16524835042501992,0.8986337780442475,1.0952544342623869,1.1630362638027991,-0.8156548873592455,-1.732058181972651,1.1476355505415108,-0.1956652640334113,-1.634926843008739,0.43224124621392745
University of Connecticut at Storrs,No,9735,7187,2064,23,63,12478,1660,11656,5072,700,2300,89.0,95,16.0,16,10178,71,1.581097885989305,1.723441824737815,1.4621226602834996,-0.05535924019800304,1.6001011283178908,1.0860201605622595,0.41361222311265805,1.0361608718856268,1.3662755399737758,1.0952544342623864,1.1630362638027993,0.5265585288435808,2.833213344056216,0.4712314686448387,0.7382639958911146,Medium,1,0,1.581097885989307,1.7234418247378145,1.4621226602834996,-0.05535924019800339,1.600101128317891,1.0860201605622595,0.41361222311265744,1.0361608718856257,1.3662755399737758,1.0952544342623869,1.1630362638027991,0.5265585288435807,-0.28442673308665156,0.47123146864481896,-0.1956652640334113,-1.634926843008739,-0.0562389860328061
University of Dallas,Yes,681,588,246,44,74,1058,73,10760,6230,500,1200,85.0,93,13.4,26,8731,63,-0.8342730325379706,-0.7278135495006544,-0.6748933243075849,1.027736601201272,-0.6136684663533947,-0.8988141233621458,0.20311366255993427,-0.22765194755775608,-0.01192172639995694,0.7792401852307248,0.9685980032703505,-0.11889631792886098,3.295836866004329,0.09335490003967821,0.8634361233480177,Medium,1,1,-0.8342730325379686,-0.7278135495006549,-0.674893324307585,1.0277366012012716,-0.6136684663533944,-0.8988141233621458,0.20311366255993368,-0.22765194755775722,-0.011921726399956959,0.7792401852307252,0.9685980032703503,-0.11889631792886107,0.4703416066867776,0.09335490003965846,-0.1956652640334113,0.6116481628986593,0.7953307231857846
University of Dayton,Yes,6361,5293,1507,26,51,5889,665,11380,4220,500,900,,85,14.8,25,8894,93,1.2253870650598233,1.4461876232962585,1.1881429061856184,0.13574516478977774,1.0470923716048424,0.4398723736211251,0.34993677304974635,-0.22765194755775608,-0.6000443152901559,,0.2563383121712475,0.23419641162133037,3.258096538021482,0.14061114191775825,0.8321018707750354,Medium,1,1,1.2253870650598253,1.446187623296258,1.1881429061856184,0.1357451647897774,1.0470923716048426,0.4398723736211251,0.34993677304974574,-0.22765194755775722,-0.6000443152901559,,0.2563383121712473,0.23419641162133029,0.40876841954279797,0.14061114191773852,-0.1956652640334113,0.6116481628986593,0.5821578635861625
University of Delaware,Yes,14446,10516,3252,22,57,14130,4522,10220,4230,530,1300,,87,18.3,15,10650,75,1.9013187126253868,2.060339243000755,1.8355958222161062,-0.12317328725215088,1.6832752178876482,1.8645447357631217,0.07064859844682372,-0.012657147666676565,0.15400274948647213,,0.4247571133860204,1.0639605729585238,2.772588722239781,0.577074376733301,0.7279523743596843,Medium,1,1,1.9013187126253888,2.0603392430007545,1.8355958222161062,-0.12317328725215122,1.6832752178876484,1.8645447357631217,0.07064859844682313,-0.012657147666677715,0.1540027494864721,,0.42475711338602024,1.0639605729585238,-0.3833355498391961,0.5770743767332812,-0.1956652640334113,0.6116481628986593,-0.12639090185860025
University of Denver,Yes,2974,2001,580,29,60,2666,554,15192,4695,400,1350,84.0,91,15.9,21,11762,67,0.5617977576478561,0.5244624052045211,0.2710184987425791,0.3111042691138407,0.3567988622504898,0.3177548863428904,1.1538278634516486,-1.0363568533512697,0.23258581241045745,0.7024150564455859,0.7807976391131122,0.5025304773496397,3.091042453358316,0.8001008247261044,0.6728312037659717,High,2,1,0.5617977576478581,0.5244624052045206,0.271018498742579,0.31110426911384037,0.35679886225049,0.3177548863428904,1.153827863451648,-1.0363568533512708,0.23258581241045742,0.7024150564455863,0.780797639113112,0.5025304773496396,0.13622037961038522,0.8001008247260847,0.944489469995865,0.6116481628986593,-0.5013906735165317
University of Detroit Mercy,Yes,927,731,415,24,50,2149,2217,11130,3996,600,2166,,79,13.5,14,10891,51,-0.5296939626687251,-0.49739417521124324,-0.08349681293469721,0.010298439642217803,0.14753432647332113,1.3029041176554594,0.2913803578030628,0.45042013800044384,1.2362552240093687,,-0.2116008363300839,-0.09321114819297416,2.70805020110221,0.6283741839801622,0.7885652642934197,Medium,1,1,-0.5296939626687232,-0.49739417521124374,-0.08349681293469732,0.010298439642217456,0.14753432647332138,1.3029041176554594,0.2913803578030622,0.45042013800044267,1.2362552240093687,,-0.21160083633008406,-0.09321114819297426,-0.48862987695276705,0.6283741839801424,-0.1956652640334113,0.6116481628986593,0.28597007741404934
University of Dubuque,Yes,576,558,137,11,39,662,131,10430,3620,400,1500,85.0,98,16.5,18,8767,45,-1.002542973996127,-0.7837645935324339,-1.3953591718072456,-1.0862305892526964,-1.1857388103791966,-0.5725515097719033,0.12269546806870572,-1.0363568533512697,0.45315926745983204,0.7792401852307248,1.4673308297783425,0.6458286472897345,2.9444389791664403,0.10390818162026069,0.96875,Medium,1,1,-1.002542973996125,-0.7837645935324344,-1.3953591718072456,-1.0862305892526969,-1.1857388103791964,-0.5725515097719033,0.12269546806870513,-1.0363568533512708,0.45315926745983204,0.7792401852307252,1.4673308297783423,0.6458286472897344,-0.10296257493300559,0.10390818162024094,-0.1956652640334113,0.6116481628986593,1.5118009880863215
University of Evansville,Yes,2096,1626,694,35,67,2551,407,11800,4340,700,960,60.0,81,15.8,26,7780,77,0.24386299492429672,0.31966042433513336,0.4537279879138468,0.6248724770112384,0.3147897978817607,0.11652049952374767,0.4464425727293602,1.0361608718856268,-0.4692165886906721,-0.8786660394374439,-0.06174891029156929,0.47844323472206723,3.295836866004329,-0.21216136816297612,0.7757633587786259,Medium,1,1,0.2438629949242987,0.31966042433513286,0.45372798791384666,0.624872477011238,0.3147897978817609,0.11652049952374768,0.4464425727293596,1.0361608718856257,-0.4692165886906721,-0.8786660394374437,-0.06174891029156946,0.4784432347220671,0.4703416066867776,-0.21216136816299586,-0.1956652640334113,0.6116481628986593,0.19887628762102796
University of Florida,No,12445,8836,3623,54,85,24470,3286,7090,4180,630,1530,88.0,97,13.4,20,14737,66,1.781431090980988,1.9073731888519745,1.9205964494308116,1.4089224922219445,2.0249090806602585,1.608052636022844,-0.8053810070971131,0.6345677186166279,0.49481295257475866,1.0149446356388536,1.3641998780964426,-0.11889631792886098,3.044522437723423,1.26419159680243,0.7100040176777822,Medium,1,0,1.78143109098099,1.907373188851974,1.9205964494308116,1.408922492221944,2.024909080660259,1.608052636022844,-0.8053810070971137,0.6345677186166268,0.49481295257475866,1.014944635638854,1.3641998780964424,-0.11889631792886107,0.06032316880898486,1.2641915968024102,-0.1956652640334113,-1.634926843008739,-0.24849697444110314
University of Georgia,No,11220,7871,3320,43,79,19553,2748,5697,3600,525,1755,88.0,95,14.7,22,7881,63,1.6973418963077522,1.8047176792169168,1.8519872479878159,0.9861854430394605,1.8902614946670457,1.467927800529006,-1.2790163516098443,-0.04773985133635595,0.78512808808552,1.0149446356388536,1.1630362638027993,0.2094217849547737,3.1354942159291497,-0.17703821122268235,0.7015151515151515,Low,0,0,1.6973418963077542,1.8047176792169164,1.8519872479878159,0.9861854430394602,1.890261494667046,1.467927800529006,-1.279016351609845,-0.0477398513363571,0.78512808808552,1.014944635638854,1.1630362638027991,0.20942178495477362,0.2087432441943303,-0.17703821122270208,-1.3358199980626877,-1.634926843008739,-0.3062483399932772
University of Hartford,Yes,5081,4040,1194,11,26,3768,1415,14220,6000,500,1440,61.0,76,10.7,9,10625,66,1.0330892521369661,1.1964062793122394,0.9766979243852836,-1.0862305892526964,0.6728054425161539,0.9689597302992449,0.96272333330234,-0.22765194755775608,0.36748923404059103,-0.8229044689180576,-0.4251505432433925,-0.843693194575304,2.302585092994046,0.5716504534188138,0.7951190710490061,High,2,1,1.0330892521369681,1.196406279312239,0.9766979243852835,-1.0862305892526969,0.6728054425161542,0.9689597302992449,0.9627233333023394,-0.22765194755775722,0.36748923404059103,-0.8229044689180574,-0.4251505432433927,-0.8436931945753041,-1.150144503779669,0.5716504534187941,0.944489469995865,0.6116481628986593,0.330556867033417
