University / College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Trenton State College,No,5042,2312,944,55,94,5167,902,5391,5411,700,1000,81.0,87,14.4,6,8504,81,1.0269476555150763,0.6651729503259113,0.7571398927397619,1.4457068812376728,0.9436971753162882,0.6512543948436128,8.592671652592143,1.0360807080301793,-0.38127720177114266,0.4779779599463324,0.4259346495311623,2.7343675094195836,1.9459101490553132,0.027031275377794657,0.45854819516065054,Low,1,0,1.026947655515077,0.6651729503259124,0.7571398927397612,1.4457068812376728,0.9436971753162887,0.651254394843613,-1.440541562414992,1.0360807080301793,-0.3812772017711419,0.4779779599463327,0.42593464953116233,0.2038039977019915,-1.7339083692537995,0.027031275377754453,-1.3340037748756264,-1.6325116659989423
Tri-State University,Yes,1262,1102,276,14,40,978,98,9456,4350,468,1323,53.0,53,12.8,24,7603,65,-0.23140847578379686,-0.07240163526935939,-0.5403135442163238,-0.7684736752694478,-0.7044153762479795,-0.7329188116093822,9.154510487015513,-0.4715249373842091,0.19439905276860778,-1.2377941478806587,-1.644788026270866,2.624668592163159,3.2188758248682006,-0.2739678820120521,0.873217115689382,Medium,2,1,-0.23140847578379614,-0.07240163526935828,-0.5403135442163245,-0.7684736752694479,-0.7044153762479789,-0.732918811609382,-0.05236876237679861,-0.471524937384209,0.19439905276860872,-1.2377941478806584,-1.644788026270866,-0.1943109520324493,0.34549454598816776,-0.27396788201209227,-0.19371671978391944,0.6125530498969481
Trinity College CT,Yes,3058,1798,478,46,84,1737,244,18810,5690,500,680,91.0,96,10.4,48,18034,91,0.5872214750837065,0.41911801580582014,0.06947392682514149,1.1106782881401172,-0.06670494037029921,-0.20054132061807592,9.842197084093021,-0.2291946039516519,-1.1551642114565452,1.2601402574199327,1.2632379969775114,2.4336133554004498,3.8918202981106265,1.636365469931966,0.5879659908436887,Very High,4,1,0.5872214750837073,0.41911801580582125,0.0694739268251408,1.1106782881401172,-0.06670494037029864,-0.20054132061807564,1.6467445251437816,-0.22919460395165178,-1.1551642114565446,1.260140257419933,1.2632379969775114,-0.887681022426952,1.44475647114785,1.6363654699319259,2.0868573903994942,0.6125530498969481
Trinity College DC,Yes,247,189,100,19,49,309,639,11412,6430,500,900,89.0,93,8.3,37,11806,96,-1.8853559916102358,-1.9871544026441479,-1.81216410442926,-0.3392340437249904,-2.252767297436137,0.4158892447449324,9.3425083355536,-0.2291946039516519,-0.5948985251698033,1.0965862993596573,0.9692990979140862,2.2300144001592104,3.6375861597263857,0.8104958464425481,0.7651821862348178,Medium,2,1,-1.8853559916102351,-1.9871544026441468,-1.8121641044292607,-0.33923404372499044,-2.2527672974361366,0.41588924474493266,0.4121301006719204,-0.22919460395165178,-0.5948985251698026,1.0965862993596576,0.9692990979140862,-1.6265742572834128,1.0294623131395182,0.8104958464425079,-0.19371671978391944,0.6125530498969481
Trinity College VT,Yes,222,185,91,16,41,484,541,11010,5208,550,500,58.0,78,10.4,26,9586,78,-2.0005591578743207,-2.0118486128613,-1.940681649321754,-0.5849046607537621,-1.6029104980940039,0.30505375137088064,9.306650052113591,0.12366360001576755,-1.7565250579131293,-0.9827453465353977,-0.28237352323745246,2.4336133554004498,3.295836866004329,0.3293215174451075,0.8333333333333334,Medium,2,1,-2.00055915787432,-2.0118486128612987,-1.9406816493217547,-0.5849046607537622,-1.6029104980940032,0.3050537513708809,0.3235326405505177,0.12366360001576766,-1.7565250579131289,-0.9827453465353975,-0.2823735232374524,-0.887681022426952,0.47121122188858366,0.3293215174450673,-0.19371671978391944,0.6125530498969481
Trinity University,Yes,2425,1818,601,62,93,2110,95,12240,5150,500,490,94.0,96,9.6,20,14703,93,0.3777719728931192,0.43003347275396586,0.30892309031456744,1.679056928777311,0.13171204767915254,-0.7502317576043804,9.412546252075513,-0.2291946039516519,-1.7955587088891283,1.5121444579363266,1.2632379969775114,2.3608540011180215,3.044522437723423,1.2619120716227716,0.7496907216494846,High,3,1,0.3777719728931199,0.43003347275396697,0.3089230903145667,1.679056928777311,0.1317120476791531,-0.7502317576043802,0.5851774671588783,-0.22919460395165178,-1.7955587088891278,1.5121444579363268,1.2632379969775114,-1.1517363786448176,0.060686441260878146,1.2619120716227314,0.9465703353077874,0.6125530498969481
Tulane University,Yes,7033,5125,1223,47,75,4941,1534,19040,5950,350,800,98.0,98,9.1,21,16920,74,1.3108701902699553,1.416521185578292,1.0005085231304207,1.1501937769220463,0.906813714741814,1.0298871131062561,9.85434982797458,-1.5119094043589478,-0.8317407990918487,1.8606029438367073,1.467641878959388,2.312535423847214,3.091042453358316,1.5238657445286348,0.7287075216834921,Very High,4,1,1.310870190269956,1.416521185578293,1.00050852313042,1.1501937769220463,0.9068137147418146,1.0298871131062564,1.6767711225745654,-1.5119094043589478,-0.8317407990918481,1.8606029438367075,1.467641878959388,-1.3270922385066042,0.13667737956055104,1.5238657445285946,2.0868573903994942,0.6125530498969481
Tusculum College,Yes,626,372,145,12,34,983,40,7700,3400,450,800,70.0,70,21.9,28,4933,52,-0.9183662010257132,-1.2240371893375837,-1.323547002128521,-0.9727316677869278,-0.6983938293123917,-1.211189781762898,8.94910546953925,-0.6142542984789047,-0.8317407990918487,-0.27950799936922294,-0.8104772611976783,3.131136910560194,3.367295829986474,-1.6245426270447465,0.5942492012779552,Medium,2,1,-0.9183662010257124,-1.2240371893375825,-1.3235470021285216,-0.9727316677869279,-0.6983938293123911,-1.2111897817628978,-0.5598766824097073,-0.6142542984789046,-0.8317407990918481,-0.27950799936922266,-0.8104772611976783,1.6437437358675246,0.5879401964775927,-1.6245426270447867,-0.19371671978391944,0.6125530498969481
Tuskegee University,Yes,2267,1827,611,20,59,2825,144,6735,3395,600,1425,70.0,74,12.2,7,10872,65,0.31626262915290876,0.43490361288682566,0.32585649259740807,-0.2637884142137955,0.4139599285608706,-0.5141529033467143,8.815221555922163,0.4496014388117547,0.34916560028732013,-0.27950799936922294,-0.5579571392876599,2.580216829592325,2.0794415416798357,0.6265873133132989,0.8059108954565505,Low,1,1,0.3162626291529095,0.4349036128868268,0.32585649259740734,-0.26378841421379556,0.41395992856087116,-0.514152903346714,-0.8906726257635521,0.4496014388117548,0.3491656002873211,-0.27950799936922266,-0.5579571392876599,-0.35563352169945744,-1.515783424979524,0.6265873133132587,-1.3340037748756264,0.6125530498969481
Union College KY,Yes,484,384,177,9,45,634,78,7800,2950,500,600,60.0,88,14.1,9,6864,64,-1.1793612904171202,-1.1891273623576988,-1.0725717048206616,-1.3330274833513371,-1.2416292145616146,-0.8587961830100914,8.962007209588313,-0.2291946039516519,-1.4016057556008417,-0.8744691552980165,0.5124477851823425,2.714694743820879,2.302585092994046,-0.5652181185300666,0.7933884297520661,Medium,2,1,-1.1793612904171196,-1.1891273623576977,-1.0725717048206622,-1.3330274833513371,-1.241629214561614,-0.8587961830100912,-0.5279994900336155,-0.22919460395165178,-1.401605755600841,-0.8744691552980163,0.5124477851823425,0.13240837882675494,-1.1512760702749985,-0.5652181185301068,-0.19371671978391944,0.6125530498969481
Union College NY,Yes,3495,1712,528,49,84,1915,123,18732,6204,450,1024,94.0,96,11.5,49,15411,88,0.7062526533284443,0.370654306572479,0.17454037653600893,1.2273850455284772,0.03385956850905595,-0.6047642301072242,9.838041953461058,-0.6142542984789047,-0.33296090090390323,1.5121444579363266,1.2632379969775114,2.5257286443082556,3.912023005428146,1.3518622230407658,0.4898426323319027,Very High,4,1,0.7062526533284451,0.3706543065724801,0.17454037653600823,1.2273850455284772,0.03385956850905652,-0.604764230107224,1.636478165877576,-0.6142542984789046,-0.3329609009039024,1.5121444579363268,1.2632379969775114,-0.553379877707523,1.4777578075468099,1.3518622230407256,2.0868573903994942,0.6125530498969481
Univ. of Wisconsin at OshKosh,No,4800,2900,1515,14,48,7764,1472,6874,2394,518,1890,73.0,78,19.2,14,5901,56,0.9843997751079167,0.8832832015319952,1.1945691191867365,-0.7684736752694478,1.2634072348988183,0.999752792162347,8.835646922534773,-0.0987631367899001,0.9454905473219631,-0.08361890949528811,-0.28237352323745246,3.005682604407159,2.70805020110221,-1.0264983763893731,0.6041666666666666,Low,1,0,0.9843997751079174,0.8832832015319964,1.1945691191867358,-0.7684736752694479,1.263407234898819,0.9997527921623472,-0.8402063058418724,-0.0987631367899,0.9454905473219642,-0.08361890949528784,-0.2823735232374524,1.188449955060772,-0.488944521318963,-1.0264983763894133,-1.3340037748756264,-1.6325116659989423
University of Alabama at Birmingham,No,1797,1260,938,24,35,6960,4698,4440,5175,750,2200,96.0,96,6.7,16,16352,33,0.10182057306711591,0.06378129910115955,0.751024196865221,0.012544204192919739,1.1803572127717512,1.8960902946938596,8.398634855292102,1.3023649764046783,1.2713984993834921,1.684595018973285,1.2632379969775114,2.0412203288596382,2.833213344056216,1.462001044862406,0.7011686143572621,Low,1,0,0.10182057306711664,0.06378129910116066,0.7510241968652204,0.012544204192919675,1.1803572127717519,1.8960902946938598,-1.9199612602272484,1.3023649764046783,1.2713984993834933,1.6845950189732852,1.2632379969775114,-2.3117381958653844,-0.28448920152158647,1.4620010448623657,-1.3340037748756264,-1.6325116659989423
University of Arkansas at Fayetteville,No,3235,3108,2133,25,65,9978,1530,5028,3300,500,2000,73.0,89,14.8,10,6820,39,0.637504872020031,0.9492780032590927,1.491717531080066,0.07620224590010687,1.4466562581466995,1.0279763910974948,8.522976436171964,-0.2291946039516519,1.066451766681205,-0.08361890949528811,0.6005650532112241,2.760009940032921,2.3978952727983707,-0.5840809747044412,0.960741885625966,Low,1,0,0.6375048720200318,0.9492780032590938,1.4917175310800654,0.0762022459001068,1.4466562581467002,1.027976391097495,-1.6127421968310232,-0.22919460395165178,1.0664517666812061,-0.08361890949528784,0.6005650532112241,0.2968644875410545,-0.9955858819980911,-0.5840809747044814,-1.3340037748756264,-1.6325116659989423
University of California at Berkeley,No,19873,8252,3215,95,100,19532,2061,11648,6246,636,1933,93.0,97,15.8,10,13919,78,2.154076785239108,1.8467280390910596,1.8281179003980597,2.5709000589305027,1.890470107406125,1.2492110406897876,9.362975618399776,0.6699229208590907,0.9935325617771228,1.4272534139170343,1.3645882269351624,2.8213788864092133,2.3978952727983707,1.154171791885285,0.4152367533839883,Medium,2,0,2.1540767852391087,1.8467280390910608,1.828117900398059,2.5709000589305027,1.8904701074061256,1.2492110406897878,0.4626999858364284,0.6699229208590908,0.9935325617771239,1.4272534139170345,1.3645882269351624,0.5195822281796693,-0.9955858819980911,1.1541717918852448,-0.19371671978391944,-1.6325116659989423
University of California at Irvine,No,15698,10775,2478,85,100,12677,864,12024,5302,790,1818,96.0,96,16.1,11,15934,66,1.9681957121707352,2.081551580548874,1.6170997710166677,2.328985093693537,1.6123816807372353,0.621425963924429,9.394743094973961,1.5044759215367796,0.8627345908343734,1.684595018973285,1.2632379969775114,2.8390784635086144,2.4849066497880004,1.4143155838685064,0.6863931711045993,High,3,0,1.9681957121707359,2.0815515805488753,1.617099771016667,2.328985093693537,1.612381680737236,0.6214259639244292,0.5411900157244366,1.5044759215367796,0.8627345908343745,1.6845950189732852,1.2632379969775114,0.5838168297918036,-0.8534518760234878,1.4143155838684662,0.9465703353077874,-1.6325116659989423
University of Central Florida,No,6986,2959,1918,25,60,12330,7152,6618,4234,700,1600,80.0,98,22.2,9,6742,46,1.3052175435901787,0.9025045295958058,1.4010996575630963,0.07620224590010687,1.5936115479483477,2.246879346313096,8.797699580118923,1.0360807080301793,0.5922469197789686,0.4046594207986953,1.467641878959388,3.1441522786722644,2.302585092994046,-0.6179852552429093,0.42356140853134844,Low,1,0,1.3052175435901794,0.902504529595807,1.4010996575630956,0.0762022459001068,1.5936115479483484,2.2468793463130963,-0.9339653437508166,1.0360807080301793,0.5922469197789696,0.4046594207986956,1.467641878959388,1.6909785924304201,-1.1512760702749985,-0.6179852552429494,-1.3340037748756264,-1.6325116659989423
University of Charleston,Yes,682,535,204,22,43,771,611,9500,3540,400,750,26.0,58,2.5,10,7683,57,-0.832523738546308,-0.8290300689495345,-0.8985167294850508,-0.12094221917214974,-0.9928406465373613,0.3858796400925126,9.15915233520675,-1.0385747644227592,-0.9606431574678065,-2.2280674467018184,-1.4375163915219222,1.252762968495368,2.3978952727983707,-0.2450549443153363,0.7844574780058651,Medium,2,1,-0.8325237385463072,-0.8290300689495333,-0.8985167294850515,-0.12094221917214981,-0.9928406465373607,0.38587964009251285,-0.04089983747132134,-1.0385747644227592,-0.9606431574678058,-2.228067446701818,-1.4375163915219222,-5.173176305189915,-0.9955858819980911,-0.24505494431537653,-0.19371671978391944,0.6125530498969481
University of Chicago,Yes,6348,2999,922,68,94,3340,39,18930,6380,500,1254,,99,5.3,36,36854,90,1.2241809018211096,0.9153042955787997,0.7344925447606222,1.8639323064397797,0.567969576460525,-1.224097127110629,9.84855606900991,-0.2291946039516519,0.08330894295855748,,1.572409762644023,1.840549633397487,3.6109179126442243,2.6637356261473233,0.47243226212980466,Very High,4,1,1.2241809018211103,0.9153042955788008,0.7344925447606215,1.8639323064397797,0.5679695764605256,-1.2240971271106287,1.6624560946484723,-0.22919460395165178,0.08330894295855837,,1.572409762644023,-3.040004306736328,0.9858994490492295,2.663735626147283,2.0868573903994942,0.6125530498969481
University of Cincinnati,No,6855,5553,2408,26,57,11036,2011,8907,4697,556,1851,89.0,95,10.8,6,13889,54,1.2892443675858647,1.489959168398761,1.5933573716442349,0.13799295441079093,1.5174796653663354,1.230726341043564,9.094705028377259,0.16410788671962823,0.9010341893278019,1.0965862993596573,1.1635803366973685,2.468099531471619,1.9459101490553132,1.149863584757609,0.8100656455142232,Medium,2,0,1.2892443675858654,1.489959168398762,1.5933573716442342,0.13799295441079087,1.517479665366336,1.2307263410435643,-0.20013411053155677,0.16410788671962834,0.901034189327803,1.0965862993596576,1.1635803366973685,-0.7625251631306048,-1.7339083692537995,1.149863584757569,-0.19371671978391944,-1.6325116659989423
University of Connecticut at Storrs,No,9735,7187,2064,23,63,12478,1660,11656,5072,700,2300,89.0,95,16.0,16,10178,71,1.5816663329271412,1.723381213388978,1.4638287111455643,-0.053119072030679164,1.6016950279804056,1.0878884534770614,9.363662136919832,1.0360807080301793,1.3674797929567883,1.0965862993596573,1.1635803366973685,2.833213344056216,2.833213344056216,0.4733585081742645,0.7382639958911146,Medium,2,0,1.5816663329271419,1.7233812133889792,1.4638287111455637,-0.053119072030679226,1.6016950279804063,1.0878884534770616,0.46439621307789586,1.0360807080301793,1.3674797929567895,1.0965862993596576,1.1635803366973685,0.5625313714265229,-0.28448920152158647,0.4733585081742243,-0.19371671978391944,-1.6325116659989423
University of Dallas,Yes,681,588,246,44,74,1058,73,10760,6230,500,1200,85.0,93,13.4,26,8731,63,-0.8339893849389597,-0.7279619141912383,-0.6747162346749285,1.0296888476949617,-0.6123152180546504,-0.8948021543303765,9.283683766200392,-0.2291946039516519,-0.007652219826546156,0.7801590446679544,0.9692990979140862,2.667228206581955,3.295836866004329,0.09521586942666245,0.8634361233480177,Medium,2,1,-0.8339893849389589,-0.7279619141912372,-0.6747162346749291,1.0296888476949617,-0.6123152180546498,-0.8948021543303762,0.26678830130361625,-0.22919460395165178,-0.00765221982654528,0.7801590446679546,0.9692990979140862,-0.039855291221779686,0.47121122188858366,0.09521586942662225,-0.19371671978391944,0.6125530498969481
University of Dayton,Yes,6361,5293,1507,26,51,5889,665,11380,4220,500,900,,85,14.8,25,8894,93,1.2259179090010648,1.4461024322407194,1.1898468201751393,0.13799295441079093,1.0495110089572814,0.4427124119327028,9.33970057728189,-0.2291946039516519,-0.5948985251698033,,0.25767565625110594,2.760009940032921,3.258096538021482,0.14251299419425043,0.8321018707750354,Medium,2,1,1.2259179090010655,1.4461024322407205,1.1898468201751387,0.13799295441079087,1.049511008957282,0.44271241193270305,0.4051927844469406,-0.22919460395165178,-0.5948985251698026,,0.257675656251106,0.2968644875410545,0.4095619963667674,0.1425129941942102,-0.19371671978391944,0.6125530498969481
University of Delaware,Yes,14446,10516,3252,22,57,14130,4522,10220,4230,530,1300,,87,18.3,15,10650,75,1.9019196280054236,2.0603138831555903,1.8371996271991002,-0.12094221917214974,1.6846829878025082,1.8649351508193885,9.232199706329077,-0.013985659609939928,0.15797762173098692,,0.4259346495311623,2.9601050959108397,2.772588722239781,0.5792501953627256,0.7279523743596843,Medium,2,1,1.9019196280054242,2.0603138831555916,1.8371996271990996,-0.12094221917214981,1.684682987802509,1.8649351508193888,0.13958318985515586,-0.013985659609939818,0.15797762173098784,,0.42593464953116233,1.0230418730318618,-0.3835201634208818,0.5792501953626854,-0.19371671978391944,0.6125530498969481
University of Denver,Yes,2974,2001,580,29,60,2666,554,15192,4695,400,1350,84.0,91,15.9,21,11762,67,0.5622542939245851,0.5243231695301871,0.27228040366240996,0.3133361961439693,0.35935628318902235,0.320750703546702,9.628590074443766,-1.0385747644227592,0.23641393781517428,0.7032779421086434,0.7816568116943878,2.8273136219290276,3.091042453358316,0.8023405100292099,0.6728312037659717,High,3,1,0.5622542939245859,0.5243231695301882,0.27228040366240924,0.31333619614396924,0.3593562831890229,0.32075070354670226,1.1189713942655604,-1.0385747644227592,0.23641393781517522,0.7032779421086436,0.7816568116943878,0.5411203344094251,0.13667737956055104,0.8023405100291697,0.9465703353077874,0.6125530498969481
University of Detroit Mercy,Yes,927,731,415,24,50,2149,2217,11130,3996,600,2166,,79,13.5,14,10891,51,-0.5293707679268033,-0.49754617590980643,-0.08257121658372611,0.012544204192919739,0.14996122975798218,1.3043931328760674,9.317489287493226,0.4496014388117547,1.2378078983401328,,-0.20978440474634713,2.6741486494265287,2.70805020110221,0.6305694250763128,0.7885652642934197,Medium,2,1,-0.5293707679268025,-0.4975461759098053,-0.0825712165837268,0.012544204192919675,0.14996122975798273,1.3043931328760676,0.3503138646406315,0.4496014388117548,1.237807898340134,,-0.2097844047463471,-0.01473989515303434,-0.488944521318963,0.6305694250762726,-0.19371671978391944,0.6125530498969481
University of Dubuque,Yes,576,558,137,11,39,662,131,10430,3620,400,1500,85.0,98,16.5,18,8767,45,-1.0022815955846984,-0.7839117239769358,-1.3963882439476925,-1.0845174670653988,-1.1857513899938574,-0.5687111330584819,9.25253742067597,-1.0385747644227592,0.4565508868862346,0.7801590446679544,1.467641878959388,2.8622008809294686,2.9444389791664403,0.10577846470793255,0.96875,Medium,2,1,-1.0022815955846978,-0.7839117239769346,-1.3963882439476931,-1.0845174670653988,-1.1857513899938568,-0.5687111330584816,0.18983294145924443,-1.0385747644227592,0.4565508868862356,0.7801590446679546,1.467641878959388,0.6677317879287584,-0.10280094841912382,0.10577846470789234,-0.19371671978391944,0.6125530498969481
University of Evansville,Yes,2096,1626,694,35,67,2551,407,11800,4340,700,960,60.0,81,15.8,26,7780,77,0.24428208104993027,0.31951476225497355,0.4551285322505343,0.6270233788095004,0.3173270966569102,0.11975275469968777,9.375939552625749,1.0360807080301793,-0.46424287831652533,-0.8744691552980165,-0.060091883356808096,2.8213788864092133,3.295836866004329,-0.21061473611397613,0.7757633587786259,Medium,2,1,0.244282081049931,0.31951476225497466,0.45512853225053357,0.6270233788095003,0.3173270966569108,0.11975275469968805,0.49473084552673224,1.0360807080301793,-0.46424287831652455,-0.8744691552980163,-0.06009188335680806,0.5195822281796693,0.47121122188858366,-0.21061473611401635,-0.19371671978391944,0.6125530498969481
University of Florida,No,12445,8836,3623,54,85,24470,3286,7090,4180,630,1530,88.0,97,13.4,20,14737,66,1.7820200064627758,1.907331082386403,1.9221592618035328,1.4105939265800689,2.0253635456994954,1.6089651415369164,8.866581653303996,0.6339700077405097,0.4981180852211085,1.0161442572654407,1.3645882269351624,2.667228206581955,3.044522437723423,1.266383572229228,0.7100040176777822,Medium,2,0,1.7820200064627765,1.907331082386404,1.9221592618035321,1.4105939265800689,2.025363545699496,1.6089651415369166,-0.7637737967320073,0.6339700077405098,0.4981180852211095,1.0161442572654409,1.3645882269351624,-0.039855291221779686,0.060686441260878146,1.2663835722291878,-0.19371671978391944,-1.6325116659989423
University of Georgia,No,11220,7871,3320,43,79,19553,2748,5697,3600,525,1755,88.0,95,14.7,22,7881,63,1.6979222832809266,1.8046650265790132,1.853583672054402,0.9881629366230471,1.891129142589731,1.4691111622983395,8.647870515057853,-0.0491042890162079,0.7877948856950783,1.0161442572654407,1.1635803366973685,2.7536607123542622,3.1354942159291497,-0.17545112803170976,0.7015151515151515,Low,1,0,1.6979222832809273,1.8046650265790143,1.8535836720544014,0.988162936623047,1.8911291425897316,1.4691111622983397,-1.304158039644461,-0.04910428901620779,0.7877948856950794,1.0161442572654409,1.1635803366973685,0.27382212284539276,0.20928980457225407,-0.17545112803174998,-1.3340037748756264,-1.6325116659989423
University of Hartford,Yes,5081,4040,1194,11,26,3768,1415,14220,6000,500,1440,61.0,76,10.7,9,10625,66,1.0335991113994663,1.1963022950735003,0.9783577487171459,-1.0845174670653988,0.6754123454724499,0.9710219114484213,9.562475024372697,-0.2291946039516519,0.37105468912027983,-0.8189909350770372,-0.4230962065588109,2.4595888418037104,2.302585092994046,0.573824056213022,0.7951190710490061,High,3,1,1.033599111399467,1.1963022950735014,0.9783577487171452,-1.0845174670653988,0.6754123454724504,0.9710219114484215,0.9556165163920567,-0.22919460395165178,0.3710546891202808,-0.818990935077037,-0.42309620655881086,-0.7934118197547977,-1.1512760702749985,0.5738240562129818,0.9465703353077874,0.6125530498969481
University of Hawaii at Manoa,No,3580,2603,1627,36,69,11028,2411,4460,3038,687,1281,85.0,87,11.8,6,12833,54,0.7275436445540195,0.7797104357282143,1.257810657300451,0.675328745331237,1.5169756164196913,1.3683298821629357,8.403128235128264,0.9641364521802115,0.12743750690226258,0.7801590446679544,0.4259346495311623,2.5494451709255714,1.9459101490553132,0.9884402353632672,0.7270949720670391,Low,1,0,0.7275436445540203,0.7797104357282154,1.2578106573004504,0.6753287453312369,1.516975616419692,1.368329882162936,-1.9088591660204592,0.9641364521802116,0.1274375069022635,0.7801590446679546,0.42593464953116233,-0.46730880209191333,-1.7339083692537995,0.988440235363227,-1.3340037748756264,-1.6325116659989423
University of Illinois - Urbana,No,14939,11652,5705,52,88,25422,911,7560,4574,500,1982,87.0,90,17.4,13,8559,81,1.9287266128436178,2.149611595850344,2.2642260283824203,1.3388902885586311,2.0475539327118266,0.6581529004723541,8.93075873555827,-0.2291946039516519,1.0470863898888947,0.9365923019404909,0.6902976719925955,2.91235066461494,2.6390573296152584,0.043807534141639896,0.7799718856683847,Medium,2,0,1.9287266128436185,2.1496115958503452,2.2642260283824194,1.3388902885586311,2.047553932711827,0.6581529004723543,-0.6052071856100995,-0.22919460395165178,1.0470863898888958,0.9365923019404911,0.6902976719925955,0.8497333893161712,-0.601645107695158,0.04380753414159969,-0.19371671978391944,-1.6325116659989423
University of Illinois at Chicago,No,8384,5727,2710,22,50,13518,2916,7230,5088,630,3228,82.0,84,10.0,6,13883,34,1.4580203798692948,1.5181002134795203,1.6905841105627035,-0.12094221917214974,1.6553875954504924,1.5152522908901147,8.886132618174951,0.6339700077405097,2.1106196895949063,0.5521872964573876,0.17590711389826053,2.3978952727983707,1.9459101490553132,1.1490002206765424,0.6830868320610687,Medium,2,0,1.4580203798692954,1.5181002134795214,1.6905841105627029,-0.12094221917214981,1.655387595450493,1.515252290890115,-0.7154679196983967,0.6339700077405098,2.1106196895949076,0.5521872964573878,0.17590711389826055,-1.0173076679342898,-1.7339083692537995,1.1490002206765022,-0.19371671978391944,-1.6325116659989423
University of Indianapolis,Yes,1487,1276,388,26,51,1417,1646,11120,4080,525,1405,55.0,56,11.1,23,6735,69,-0.07565284704498786,0.07654185411473431,-0.15611003521732186,0.13799295441079093,-0.28364633870768746,1.0816436938410687,9.316590491818841,-0.0491042890162079,0.3196458988787172,-1.1384568151853716,-1.5240531582747878,2.4932054526026954,3.1780538303479458,-0.6210575300641341,0.8581035642232683,Medium,2,1,-0.07565284704498712,0.07654185411473542,-0.15611003521732256,0.13799295441079087,-0.2836463387076869,1.081643693841069,0.34809315003080393,-0.04910428901620779,0.31964589887871814,-1.1384568151853713,-1.5240531582747878,-0.6714117521771352,0.2788113855351543,-0.6210575300641743,-0.19371671978391944,0.6125530498969481
University of Kansas,No,8579,5561,3681,25,50,17880,1673,6994,3384,700,2681,88.0,94,13.7,17,9657,57,1.4771364410259098,1.4912735666800652,1.934531050983066,0.07620224590010687,1.8357382524825225,1.0936448048848126,8.852950887099581,1.0360807080301793,1.7012297382962143,1.0161442572654407,1.0656043502924986,2.6878474937846906,2.8903717578961645,0.34731247277801824,0.6482107471733303,Low,1,0,1.4771364410259105,1.4912735666800663,1.9345310509830653,0.0762022459001068,1.8357382524825232,1.0936448048848129,-0.7974522428082175,1.0360807080301793,1.7012297382962156,1.0161442572654409,1.0656043502924986,0.03497540623249623,-0.1911203270674524,0.34731247277797805,-1.3340037748756264,-1.6325116659989423
University of La Verne,Yes,1597,969,226,16,38,1431,1522,13540,5050,630,2298,,68,14.1,23,10139,47,-0.008478442489941753,-0.20432146156172695,-0.7752895170109221,-0.5849046607537621,-0.27294776678377497,1.0241414034245055,9.513477398982824,0.6339700077405097,1.3655963955504866,,-0.9283307329438812,2.714694743820879,3.1780538303479458,0.46427029354870447,0.606762680025047,High,3,1,-0.008478442489941021,-0.20432146156172584,-0.7752895170109227,-0.5849046607537622,-0.2729477667837744,1.0241414034245058,0.8345548049806506,0.6339700077405098,1.3655963955504877,,-0.9283307329438812,0.13240837882675494,0.2788113855351543,0.4642702935486643,0.9465703353077874,0.6125530498969481
University of Louisville,No,4777,3057,1823,16,33,9844,6198,6540,3600,530,2440,84.0,92,11.1,24,10207,31,0.9802367365707193,0.9335433395268352,1.3572478929986764,-0.5849046607537621,1.4370352226349188,2.125738955686632,8.785845337961213,-0.013985659609939928,1.4956898406535546,0.7032779421086434,0.8746535950171559,2.4932054526026954,3.2188758248682006,0.48008166646577477,0.6399413858069918,Low,1,0,0.9802367365707201,0.9335433395268363,1.3572478929986758,-0.5849046607537622,1.4370352226349195,2.1257389556866326,-0.9632544130001657,-0.013985659609939818,1.4956898406535557,0.7032779421086436,0.8746535950171559,-0.6714117521771352,0.34549454598816776,0.4800816664657346,-1.3340037748756264,-1.6325116659989423
University of Maine at Farmington,No,1208,803,438,20,48,1906,344,6810,3970,450,1647,67.0,75,15.9,26,5712,59,-0.2732406406363953,-0.3991783104306629,-0.024152804816164396,-0.2637884142137955,0.02905277811247962,0.012684336004188607,8.826294231241318,-0.6142542984789047,0.6533309979976344,-0.467368644783125,-0.4912534379026085,2.8273136219290276,3.295836866004329,-1.1308766201469922,0.6647350993377483,Low,1,0,-0.2732406406363946,-0.39917831043066176,-0.02415280481616509,-0.26378841421379556,0.029052778112480186,0.012684336004188881,-0.8633146259957333,-0.6142542984789046,0.6533309979976354,-0.46736864478312473,-0.49125343790260845,0.5411203344094251,0.47121122188858366,-1.1308766201470324,-1.3340037748756264,-1.6325116659989423
